Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Street Name,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Postal District,Market Segment,Floor Level
BISHAN POINT,"1,120,000",936.47,"1,196",Apr-21,BRIGHT HILL DRIVE,Resale,Strata,87,"12,874",-,Condominium,1,99 yrs lease commencing from 1997,20,Rest of Central Region,11 to 15
REFLECTIONS AT KEPPEL BAY,"1,830,000","1,130.22","1,619",Apr-21,KEPPEL BAY VIEW,Resale,Strata,105,"17,429",-,Condominium,1,99 yrs lease commencing from 2006,04,Rest of Central Region,01 to 05
PARC OASIS,"1,160,000","1,227.1",945,Apr-21,JURONG EAST AVENUE 1,Resale,Strata,114,"10,175",-,Condominium,1,99 yrs lease commencing from 1991,22,Outside Central Region,11 to 15
THE MAYFAIR,"1,165,000","1,194.8",975,Apr-21,JURONG EAST STREET 32,Resale,Strata,111,"10,495",-,Condominium,1,99 yrs lease commencing from 1996,22,Outside Central Region,16 to 20
DUCHESS RESIDENCES,"2,778,888","1,463.9","1,898",Apr-21,DUCHESS AVENUE,Resale,Strata,136,"20,433",-,Condominium,1,999 yrs lease commencing from 1875,10,Core Central Region,01 to 05
THE VISION,"1,240,000",904.18,"1,371",Apr-21,WEST COAST CRESCENT,Resale,Strata,84,"14,762",-,Condominium,1,99 yrs lease commencing from 2008,05,Outside Central Region,11 to 15
THE SENSORIA,"1,210,000","1,184.04","1,022",Apr-21,JALAN ULU SEMBAWANG,Resale,Strata,110,"11,000",-,Condominium,1,Freehold,27,Outside Central Region,01 to 05
FLO RESIDENCE,"1,285,000","1,345.5",955,Apr-21,PUNGGOL FIELD WALK,Resale,Strata,125,"10,280",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,11 to 15
ONE MEYER,"2,563,000","1,033.34","2,480",Apr-21,MEYER PLACE,New Sale,Strata,96,"26,698",-,Apartment,1,Freehold,15,Rest of Central Region,11 to 15
ONE-NORTH EDEN,"1,108,000",516.67,"2,144",Apr-21,SLIM BARRACKS RISE,New Sale,Strata,48,"23,083",-,Apartment,1,99 yrs lease commencing from 2019,05,Rest of Central Region,06 to 10
AVENUE SOUTH RESIDENCE,"1,190,000",527.44,"2,256",Apr-21,SILAT AVENUE,New Sale,Strata,49,"24,286",-,Apartment,1,99 yrs lease commencing from 2018,03,Rest of Central Region,46 to 50
NYON,"1,220,000",484.38,"2,519",Apr-21,AMBER ROAD,New Sale,Strata,45,"27,111",-,Apartment,1,Freehold,15,Rest of Central Region,11 to 15
TANJONG RIA CONDOMINIUM,"1,580,000","1,280.92","1,233",Apr-21,TANJONG RHU ROAD,Resale,Strata,119,"13,277",-,Condominium,1,99 yrs lease commencing from 1993,15,Rest of Central Region,06 to 10
IVORY HEIGHTS,"1,590,000","1,894.46",839,Apr-21,JURONG EAST STREET 13,Resale,Strata,176,"9,034",-,Condominium,1,100 yrs lease commencing from 1986,22,Outside Central Region,01 to 05
AVENUE SOUTH RESIDENCE,"1,759,000",721.19,"2,439",Apr-21,SILAT AVENUE,New Sale,Strata,67,"26,254",-,Apartment,1,99 yrs lease commencing from 2018,03,Rest of Central Region,46 to 50
AVENUE SOUTH RESIDENCE,"2,058,000",947.23,"2,173",Apr-21,SILAT AVENUE,New Sale,Strata,88,"23,386",-,Apartment,1,99 yrs lease commencing from 2018,03,Rest of Central Region,46 to 50
ESPA,"1,400,000","1,033.34","1,355",Apr-21,CASHEW ROAD,Resale,Strata,96,"14,583",-,Condominium,1,999 yrs lease commencing from 1882,23,Outside Central Region,01 to 05
ENG HOON MANSIONS,"1,540,000","1,184.04","1,301",Apr-21,ENG HOON STREET,Resale,Strata,110,"14,000",-,Apartment,1,Freehold,03,Rest of Central Region,01 to 05
THE LANDMARK,"1,093,950",495.14,"2,209",Apr-21,CHIN SWEE ROAD,New Sale,Strata,46,"23,782",-,Condominium,1,99 yrs lease commencing from 2020,03,Rest of Central Region,16 to 20
AMBER PARK,"1,683,460",678.13,"2,482",Apr-21,AMBER GARDENS,New Sale,Strata,63,"26,722",-,Condominium,1,Freehold,15,Rest of Central Region,11 to 15
RESIDENTIAL APARTMENTS,"1,510,000","1,410.08","1,071",Apr-21,FLANDERS SQUARE,Resale,Strata,131,"11,527",-,Apartment,1,Freehold,08,Rest of Central Region,01 to 05
THE ANTARES,"1,186,560",667.37,"1,778",Apr-21,MATTAR ROAD,New Sale,Strata,62,"19,138",-,Apartment,1,99 yrs lease commencing from 2018,14,Rest of Central Region,01 to 05
PAVILION 11,"2,350,000","1,485.43","1,582",Apr-21,AKYAB ROAD,Resale,Strata,138,"17,029",-,Condominium,1,Freehold,11,Core Central Region,06 to 10
L'VIV,"1,250,000",613.55,"2,037",Apr-21,NEWTON ROAD,Resale,Strata,57,"21,930",-,Apartment,1,Freehold,11,Core Central Region,11 to 15
STIRLING RESIDENCES,"1,420,000",688.9,"2,061",Apr-21,STIRLING ROAD,New Sale,Strata,64,"22,188",-,Apartment,1,99 yrs lease commencing from 2017,03,Rest of Central Region,31 to 35
STIRLING RESIDENCES,"1,375,000",635.08,"2,165",Apr-21,STIRLING ROAD,New Sale,Strata,59,"23,305",-,Apartment,1,99 yrs lease commencing from 2017,03,Rest of Central Region,36 to 40
BOTANIQUE AT BARTLEY,"775,000",495.14,"1,565",Apr-21,UPPER PAYA LEBAR ROAD,Resale,Strata,46,"16,848",-,Condominium,1,99 yrs lease commencing from 2014,19,Outside Central Region,11 to 15
COMMONWEALTH TOWERS,"1,680,000",904.18,"1,858",Apr-21,COMMONWEALTH AVENUE,Resale,Strata,84,"20,000",-,Condominium,1,99 yrs lease commencing from 2013,03,Rest of Central Region,06 to 10
BOTANIQUE AT BARTLEY,"1,700,000","1,033.34","1,645",Apr-21,UPPER PAYA LEBAR ROAD,Resale,Strata,96,"17,708",-,Condominium,1,99 yrs lease commencing from 2014,19,Outside Central Region,11 to 15
FOREST HILLS CONDOMINIUM,"945,000","1,162.51",813,Apr-21,TRANSIT ROAD,Resale,Strata,108,"8,750",-,Condominium,1,99 yrs lease commencing from 2000,26,Outside Central Region,01 to 05
HAZEL PARK CONDOMINIUM,"1,280,000",979.52,"1,307",Apr-21,HAZEL PARK TERRACE,Resale,Strata,91,"14,066",-,Condominium,1,999 yrs lease commencing from 1882,23,Outside Central Region,01 to 05
THE OCEANFRONT @ SENTOSA COVE,"2,075,000","1,216.33","1,706",Apr-21,OCEAN DRIVE,Resale,Strata,113,"18,363",-,Condominium,1,99 yrs lease commencing from 2005,04,Core Central Region,06 to 10
RIVIERE,"3,222,400","1,216.33","2,649",Apr-21,JIAK KIM STREET,New Sale,Strata,113,"28,517",-,Apartment,1,99 yrs lease commencing from 2018,03,Rest of Central Region,06 to 10
THE M,"1,662,000",592.02,"2,807",Apr-21,MIDDLE ROAD,New Sale,Strata,55,"30,218",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,16 to 20
TERRASSE,"1,932,800","2,497.25",774,Apr-21,TERRASSE LANE,Resale,Strata,232,"8,331",-,Condominium,1,99 yrs lease commencing from 2010,19,Outside Central Region,01 to 05
LEEDON GREEN,"3,640,000","1,356.26","2,684",Apr-21,LEEDON HEIGHTS,New Sale,Strata,126,"28,889",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
TANGLIN REGENCY,"1,550,000","1,108.69","1,398",Apr-21,TANGLIN ROAD,Resale,Strata,103,"15,049",-,Condominium,1,99 yrs lease commencing from 1994,10,Core Central Region,01 to 05
NORMANTON PARK,"1,325,198",721.19,"1,838",Apr-21,NORMANTON PARK,New Sale,Strata,67,"19,779",-,Apartment,1,99 yrs lease commencing from 2019,05,Rest of Central Region,11 to 15
RIVERFRONT RESIDENCES,"1,261,000",914.94,"1,378",Apr-21,HOUGANG AVENUE 7,New Sale,Strata,85,"14,835",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,06 to 10
TREASURE AT TAMPINES,"1,284,000",947.23,"1,356",Apr-21,TAMPINES LANE,New Sale,Strata,88,"14,591",-,Condominium,1,99 yrs lease commencing from 2018,18,Outside Central Region,01 to 05
THE TROPICA,"855,000",990.29,863,Apr-21,TAMPINES AVENUE 1,Resale,Strata,92,"9,293",-,Condominium,1,99 yrs lease commencing from 1996,18,Outside Central Region,01 to 05
IRWELL HILL RESIDENCES,"3,136,000","1,270.15","2,469",Apr-21,IRWELL HILL,New Sale,Strata,118,"26,576",-,Apartment,1,99 yrs lease commencing from 2020,09,Core Central Region,01 to 05
CLAVON,"2,065,000","1,356.26","1,523",Apr-21,CLEMENTI AVENUE 1,New Sale,Strata,126,"16,389",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,11 to 15
MEADOWS @ PEIRCE,"2,110,000","1,776.06","1,188",Apr-21,UPPER THOMSON ROAD,Resale,Strata,165,"12,788",-,Condominium,1,Freehold,26,Outside Central Region,01 to 05
HILLVIEW GREEN,"1,385,000","1,302.44","1,063",Apr-21,HUME AVENUE,Resale,Strata,121,"11,446",-,Condominium,1,999 yrs lease commencing from 1883,21,Outside Central Region,01 to 05
ROYALGREEN,"2,177,000",775.01,"2,809",Apr-21,ANAMALAI AVENUE,New Sale,Strata,72,"30,236",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
THE GARDENS AT BISHAN,"1,468,000","1,151.75","1,275",Apr-21,SIN MING WALK,Resale,Strata,107,"13,720",-,Condominium,1,99 yrs lease commencing from 1997,20,Rest of Central Region,06 to 10
THE GARDEN RESIDENCES,"2,212,900","1,442.38","1,534",Apr-21,SERANGOON NORTH VIEW,New Sale,Strata,134,"16,514",-,Apartment,1,99 yrs lease commencing from 2017,19,Outside Central Region,11 to 15
THE SEAWIND,"1,020,000",678.13,"1,504",Apr-21,LORONG M TELOK KURAU,Resale,Strata,63,"16,190",-,Condominium,1,Freehold,15,Outside Central Region,01 to 05
77 @ EAST COAST,"1,031,000",592.02,"1,741",Apr-21,UPPER EAST COAST ROAD,New Sale,Strata,55,"18,745",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
8@WOODLEIGH,"1,528,000","1,097.93","1,392",Apr-21,WOODLEIGH CLOSE,Resale,Strata,102,"14,980",-,Condominium,1,99 yrs lease commencing from 2008,13,Rest of Central Region,01 to 05
ONE-NORTH EDEN,"1,596,000",785.77,"2,031",Apr-21,SLIM BARRACKS RISE,New Sale,Strata,73,"21,863",-,Apartment,1,99 yrs lease commencing from 2019,05,Rest of Central Region,06 to 10
ONE-NORTH EDEN,"2,552,900","1,410.08","1,810",Apr-21,SLIM BARRACKS RISE,New Sale,Strata,131,"19,488",-,Apartment,1,99 yrs lease commencing from 2019,05,Rest of Central Region,06 to 10
THE METROPOLITAN CONDOMINIUM,"1,950,000","1,399.32","1,394",Apr-21,ALEXANDRA VIEW,Resale,Strata,130,"15,000",-,Condominium,1,99 yrs lease commencing from 2006,03,Rest of Central Region,21 to 25
CLAVON,"1,869,000","1,130.22","1,654",Apr-21,CLEMENTI AVENUE 1,New Sale,Strata,105,"17,800",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,31 to 35
SENGKANG GRAND RESIDENCES,"1,250,400",764.24,"1,636",Apr-21,COMPASSVALE BOW,New Sale,Strata,71,"17,611",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,01 to 05
PARC CLEMATIS,"1,142,000",688.9,"1,658",Apr-21,JALAN LEMPENG,New Sale,Strata,64,"17,844",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,11 to 15
PARC CLEMATIS,"1,226,000",688.9,"1,780",Apr-21,JALAN LEMPENG,New Sale,Strata,64,"19,156",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,06 to 10
PARC CLEMATIS,"1,219,000",688.9,"1,769",Apr-21,JALAN LEMPENG,New Sale,Strata,64,"19,047",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,11 to 15
PARC CLEMATIS,"1,435,000",861.12,"1,666",Apr-21,JALAN LEMPENG,New Sale,Strata,80,"17,938",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,01 to 05
TWIN VEW,"2,087,000","1,377.79","1,515",Apr-21,WEST COAST VALE,New Sale,Strata,128,"16,305",-,Apartment,1,99 yrs lease commencing from 2017,05,Outside Central Region,26 to 30
TWIN VEW,"2,117,000","1,377.79","1,537",Apr-21,WEST COAST VALE,New Sale,Strata,128,"16,539",-,Apartment,1,99 yrs lease commencing from 2017,05,Outside Central Region,31 to 35
TWIN VEW,"2,125,000","1,377.79","1,542",Apr-21,WEST COAST VALE,New Sale,Strata,128,"16,602",-,Apartment,1,99 yrs lease commencing from 2017,05,Outside Central Region,31 to 35
PARC ESTA,"1,824,000","1,065.64","1,712",Apr-21,SIMS AVENUE,New Sale,Strata,99,"18,424",-,Apartment,1,99 yrs lease commencing from 2018,14,Rest of Central Region,01 to 05
URBANA,"3,150,000","1,313.21","2,399",Apr-21,RIVER VALLEY CLOSE,Resale,Strata,122,"25,820",-,Condominium,1,Freehold,09,Core Central Region,31 to 35
IVORY HEIGHTS,"1,580,000","1,668.42",947,Apr-21,JURONG EAST STREET 13,Resale,Strata,155,"10,194",-,Condominium,1,100 yrs lease commencing from 1986,22,Outside Central Region,06 to 10
GLENDALE PARK,"1,790,000","1,313.21","1,363",Apr-21,HILLVIEW AVENUE,Resale,Strata,122,"14,672",-,Condominium,1,Freehold,23,Outside Central Region,01 to 05
LOFT @ NATHAN,"775,000",387.5,"2,000",Apr-21,NATHAN ROAD,Resale,Strata,36,"21,528",-,Apartment,1,Freehold,10,Core Central Region,06 to 10
THE VIEW @ MEYER,"3,540,000","1,797.59","1,969",Apr-21,MEYER ROAD,Resale,Strata,167,"21,198",-,Apartment,1,Freehold,15,Rest of Central Region,11 to 15
JERVOIS REGENCY,"1,880,000","1,270.15","1,480",Apr-21,JERVOIS ROAD,Resale,Strata,118,"15,932",-,Apartment,1,Freehold,10,Core Central Region,01 to 05
KIM KEAT LODGE,"1,460,000","1,259.39","1,159",Apr-21,KIM KEAT ROAD,Resale,Strata,117,"12,479",-,Apartment,1,Freehold,12,Rest of Central Region,01 to 05
THE WISTERIA,"568,000",441.32,"1,287",Apr-21,YISHUN RING ROAD,Sub Sale,Strata,41,"13,854",-,Apartment,1,99 yrs lease commencing from 2015,27,Outside Central Region,06 to 10
LIVIA,"1,250,000","1,345.5",929,Apr-21,PASIR RIS GROVE,Resale,Strata,125,"10,000",-,Condominium,1,99 yrs lease commencing from 2008,18,Outside Central Region,06 to 10
VANADIUM,"1,080,000",731.95,"1,476",Apr-21,HERTFORD ROAD,Resale,Strata,68,"15,882",-,Apartment,1,Freehold,08,Rest of Central Region,01 to 05
LE QUEST,"770,000",495.14,"1,555",Apr-21,BUKIT BATOK STREET 41,Resale,Strata,46,"16,739",-,Apartment,1,99 yrs lease commencing from 2016,23,Outside Central Region,11 to 15
THE MARQ ON PATERSON HILL,"11,500,000","3,089.27","3,723",Apr-21,PATERSON HILL,Resale,Strata,287,"40,070",-,Condominium,1,Freehold,09,Core Central Region,11 to 15
EIGHT RIVERSUITES,"1,940,000","1,356.26","1,430",Apr-21,WHAMPOA EAST,Resale,Strata,126,"15,397",-,Condominium,1,99 yrs lease commencing from 2011,12,Rest of Central Region,21 to 25
GLENTREES,"2,160,000","1,442.38","1,498",Apr-21,MOUNT SINAI LANE,Resale,Strata,134,"16,119",-,Condominium,1,999 yrs lease commencing from 1885,10,Core Central Region,01 to 05
THE PANORAMA,"2,000,000","1,334.74","1,498",Apr-21,ANG MO KIO AVENUE 2,Resale,Strata,124,"16,129",-,Condominium,1,99 yrs lease commencing from 2013,20,Outside Central Region,06 to 10
AMARANDA GARDENS,"1,930,000","1,162.51","1,660",Apr-21,SERANGOON AVENUE 3,Resale,Strata,108,"17,870",-,Condominium,1,Freehold,19,Outside Central Region,11 to 15
L'VIV,"2,120,000","1,001.05","2,118",Apr-21,NEWTON ROAD,Resale,Strata,93,"22,796",-,Apartment,1,Freehold,11,Core Central Region,26 to 30
PAYA LEBAR RESIDENCES,"1,718,000","1,270.15","1,353",Apr-21,PAYA LEBAR ROAD,Resale,Strata,118,"14,559",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
ECO,"765,000",592.02,"1,292",Apr-21,BEDOK SOUTH AVENUE 3,Resale,Strata,55,"13,909",-,Condominium,1,99 yrs lease commencing from 2012,16,Outside Central Region,11 to 15
THE SEAFRONT ON MEYER,"3,200,000","1,603.84","1,995",Apr-21,MEYER ROAD,Resale,Strata,149,"21,477",-,Condominium,1,Freehold,15,Rest of Central Region,21 to 25
LAKEVILLE,"1,320,000",968.76,"1,363",Apr-21,JURONG LAKE LINK,Resale,Strata,90,"14,667",-,Condominium,1,99 yrs lease commencing from 2013,22,Outside Central Region,11 to 15
NATURA@HILLVIEW,"610,000",452.09,"1,349",Apr-21,HILLVIEW TERRACE,Resale,Strata,42,"14,524",-,Apartment,1,Freehold,23,Outside Central Region,06 to 10
CARIBBEAN AT KEPPEL BAY,"2,200,000","1,334.74","1,648",Apr-21,KEPPEL BAY DRIVE,Resale,Strata,124,"17,742",-,Condominium,1,99 yrs lease commencing from 1999,04,Rest of Central Region,01 to 05
SPRING GROVE,"2,145,000","1,388.56","1,545",Apr-21,GRANGE ROAD,Resale,Strata,129,"16,628",-,Condominium,1,99 yrs lease commencing from 1991,10,Core Central Region,11 to 15
THE WATERSIDE,"3,581,000","2,142.04","1,672",Apr-21,TANJONG RHU ROAD,Resale,Strata,199,"17,995",-,Condominium,1,Freehold,15,Rest of Central Region,11 to 15
HUME PARK II,"1,820,000","1,474.67","1,234",Apr-21,HUME AVENUE,Resale,Strata,137,"13,285",-,Condominium,1,Freehold,21,Outside Central Region,01 to 05
STEVENS SUITES,"2,100,000","1,130.22","1,858",Apr-21,STEVENS CLOSE,Resale,Strata,105,"20,000",-,Apartment,1,Freehold,10,Core Central Region,01 to 05
SUITES 28,"560,000",452.09,"1,239",Apr-21,LORONG 30 GEYLANG,Resale,Strata,42,"13,333",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
DUO RESIDENCES,"1,900,000",818.06,"2,323",Apr-21,FRASER STREET,Resale,Strata,76,"25,000",-,Apartment,1,99 yrs lease commencing from 2011,07,Core Central Region,26 to 30
EIGHT COURTYARDS,"1,040,000","1,087.16",957,Apr-21,CANBERRA DRIVE,Resale,Strata,101,"10,297",-,Condominium,1,99 yrs lease commencing from 2010,27,Outside Central Region,06 to 10
SKYSUITES17,"998,000",678.13,"1,472",Apr-21,JALAN RAJAH,Resale,Strata,63,"15,841",-,Apartment,1,Freehold,12,Rest of Central Region,11 to 15
MANDARIN GARDENS,"1,275,000","1,001.05","1,274",Apr-21,SIGLAP ROAD,Resale,Strata,93,"13,710",-,Condominium,1,99 yrs lease commencing from 1982,15,Outside Central Region,11 to 15
THE YARDLEY,"1,638,000","1,270.15","1,290",Apr-21,UPPER SERANGOON ROAD,Resale,Strata,118,"13,881",-,Apartment,1,Freehold,19,Outside Central Region,01 to 05
PALM GROVE CONDOMINIUM,"2,050,000","1,926.76","1,064",Apr-21,PALM GROVE AVENUE,Resale,Strata,179,"11,453",-,Condominium,1,999 yrs lease commencing from 1878,19,Outside Central Region,01 to 05
SANCTUARY GREEN,"1,060,000",775.01,"1,368",Apr-21,TANJONG RHU ROAD,Resale,Strata,72,"14,722",-,Condominium,1,99 yrs lease commencing from 1997,15,Rest of Central Region,06 to 10
GRANDEUR PARK RESIDENCES,"1,430,000",882.65,"1,620",Apr-21,BEDOK SOUTH AVENUE 3,Sub Sale,Strata,82,"17,439",-,Condominium,1,99 yrs lease commencing from 2016,16,Outside Central Region,06 to 10
GRAND DUCHESS AT ST PATRICK'S,"5,200,000","3,907.33","1,331",Apr-21,ST. PATRICK'S ROAD,Resale,Strata,363,"14,325",-,Condominium,1,Freehold,15,Outside Central Region,06 to 10
THE LAKEFRONT RESIDENCES,"695,000",505.91,"1,374",Apr-21,LAKESIDE DRIVE,Resale,Strata,47,"14,787",-,Condominium,1,99 yrs lease commencing from 2010,22,Outside Central Region,11 to 15
PARC ROSEWOOD,"960,000","1,270.15",756,Apr-21,ROSEWOOD DRIVE,Resale,Strata,118,"8,136",-,Condominium,1,99 yrs lease commencing from 2011,25,Outside Central Region,01 to 05
LUXE VILLE,"1,670,000","1,356.26","1,231",Apr-21,PASIR PANJANG ROAD,Resale,Strata,126,"13,254",-,Apartment,1,Freehold,05,Rest of Central Region,01 to 05
SEASIDE RESIDENCES,"2,320,000","1,205.57","1,924",Apr-21,SIGLAP LINK,Sub Sale,Strata,112,"20,714",-,Apartment,1,99 yrs lease commencing from 2016,15,Outside Central Region,06 to 10
THE PEARL @ MOUNT FABER,"1,680,000","1,388.56","1,210",Apr-21,MOUNT FABER ROAD,Resale,Strata,129,"13,023",-,Condominium,1,99 yrs lease commencing from 2002,04,Rest of Central Region,01 to 05
WOODGROVE CONDOMINIUM,"828,000","1,184.04",699,Apr-21,WOODGROVE DRIVE,Resale,Strata,110,"7,527",-,Condominium,1,99 yrs lease commencing from 1997,25,Outside Central Region,01 to 05
SEASIDE RESIDENCES,"1,550,000",581.26,"2,667",Apr-21,SIGLAP LINK,Sub Sale,Strata,54,"28,704",-,Apartment,1,99 yrs lease commencing from 2016,15,Outside Central Region,01 to 05
AVA TOWERS,"1,420,000","1,173.28","1,210",Apr-21,AVA ROAD,Resale,Strata,109,"13,028",-,Apartment,1,Freehold,12,Rest of Central Region,01 to 05
THE RAINTREE,"1,850,000","1,819.12","1,017",Apr-21,BUKIT DRIVE,Resale,Strata,169,"10,947",-,Condominium,1,99 yrs lease commencing from 2003,21,Outside Central Region,01 to 05
KOVAN REGENCY,"880,000",592.02,"1,486",Apr-21,KOVAN RISE,Resale,Strata,55,"16,000",-,Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,11 to 15
HAZEL PARK CONDOMINIUM,"3,458,000","2,734.06","1,265",Apr-21,HAZEL PARK TERRACE,Resale,Strata,254,"13,614",-,Condominium,1,999 yrs lease commencing from 1882,23,Outside Central Region,16 to 20
REGENT GROVE,"800,000","1,162.51",688,Apr-21,CHOA CHU KANG NORTH 7,Resale,Strata,108,"7,407",-,Condominium,1,99 yrs lease commencing from 1997,23,Outside Central Region,11 to 15
STURDEE RESIDENCES,"1,628,000",936.47,"1,738",Apr-21,BEATTY ROAD,Sub Sale,Strata,87,"18,713",-,Condominium,1,99 yrs lease commencing from 2015,08,Rest of Central Region,11 to 15
OLEANDER TOWERS,"1,250,000","1,140.98","1,096",Apr-21,LORONG 1 TOA PAYOH,Resale,Strata,106,"11,792",-,Apartment,1,99 yrs lease commencing from 1995,12,Rest of Central Region,06 to 10
KOVAN GRANDEUR,"565,000",387.5,"1,458",Apr-21,TAMPINES ROAD,Resale,Strata,36,"15,694",-,Apartment,1,99 yrs lease commencing from 2010,19,Outside Central Region,01 to 05
PARKVIEW APARTMENTS,"830,000","1,130.22",734,Apr-21,BUKIT BATOK STREET 25,Resale,Strata,105,"7,905",-,Apartment,1,99 yrs lease commencing from 1994,23,Outside Central Region,06 to 10
ONE MEYER,"2,587,000","1,033.34","2,504",Apr-21,MEYER PLACE,New Sale,Strata,96,"26,948",-,Apartment,1,Freehold,15,Rest of Central Region,11 to 15
RIVIERE,"2,300,000",818.06,"2,812",Apr-21,JIAK KIM STREET,New Sale,Strata,76,"30,263",-,Apartment,1,99 yrs lease commencing from 2018,03,Rest of Central Region,21 to 25
THE PALETTE,"1,200,000","1,151.75","1,042",Apr-21,PASIR RIS GROVE,Resale,Strata,107,"11,215",-,Condominium,1,99 yrs lease commencing from 2010,18,Outside Central Region,01 to 05
AVENUE SOUTH RESIDENCE,"1,622,000",731.95,"2,216",Apr-21,SILAT AVENUE,New Sale,Strata,68,"23,853",-,Apartment,1,99 yrs lease commencing from 2018,03,Rest of Central Region,46 to 50
DAIRY FARM RESIDENCES,"2,008,900","1,323.97","1,517",Apr-21,DAIRY FARM LANE,New Sale,Strata,123,"16,333",-,Apartment,1,99 yrs lease commencing from 2018,23,Outside Central Region,01 to 05
LANGSTON VILLE,"1,580,000",936.47,"1,687",Apr-21,KIM YAM ROAD,Resale,Strata,87,"18,161",-,Apartment,1,999 yrs lease commencing from 1841,09,Core Central Region,06 to 10
KEMBANGAN SUITES,"750,000",516.67,"1,452",Apr-21,JALAN MASJID,Resale,Strata,48,"15,625",-,Apartment,1,Freehold,14,Outside Central Region,01 to 05
AMBER PARK,"1,214,420",484.38,"2,507",Apr-21,AMBER GARDENS,New Sale,Strata,45,"26,987",-,Condominium,1,Freehold,15,Rest of Central Region,01 to 05
AVILA GARDENS,"1,180,000","1,302.44",906,Apr-21,FLORA ROAD,Resale,Strata,121,"9,752",-,Condominium,1,Freehold,17,Outside Central Region,01 to 05
AFFINITY AT SERANGOON,"1,741,460","1,151.75","1,512",Apr-21,SERANGOON NORTH AVENUE 1,New Sale,Strata,107,"16,275",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,06 to 10
PULLMAN RESIDENCES NEWTON,"3,841,000","1,377.79","2,788",Apr-21,DUNEARN ROAD,New Sale,Strata,128,"30,008",-,Apartment,1,Freehold,11,Core Central Region,11 to 15
MIDTOWN MODERN,"2,784,870","1,065.64","2,613",Apr-21,TAN QUEE LAN STREET,New Sale,Strata,99,"28,130",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,16 to 20
AMBER PARK,"2,702,720","1,108.69","2,438",Apr-21,AMBER GARDENS,New Sale,Strata,103,"26,240",-,Condominium,1,Freehold,15,Rest of Central Region,11 to 15
AMBER PARK,"2,733,880","1,108.69","2,466",Apr-21,AMBER GARDENS,New Sale,Strata,103,"26,543",-,Condominium,1,Freehold,15,Rest of Central Region,16 to 20
